pairID	input	label
c11c7e077ac0cabd2b81626554043554	Question: While visiting a museum what feeling may you have looking at paintings of pastoral scenes? Answer: peace Explanation: peace explanation a museum exhibits paintings of pastoral scenes.	Choice: shock Choice: seeing artifacts 
8c0ec3a6ddd0a6716dbda2c2a647c233	Question: Where do you find spirits on Halloween? Answer: haunted house Explanation: haunted house explanation a haunted house is the most likely place to find spirits on Halloween.	Choice: liquor cabinet Choice: cemetary
d146b38fdeda4ed71ffe8bb1ef8013a6	Question: Where would you find water that is not visible? Answer: steam room Explanation: steam room explanation a steam room is the only place where water is not visible.	Choice: crushed ice Choice: tidal waves 
e797230e5a93e17f3f2debf6d35bbb04	Question: While in a zoological park where would you find a bald eagle? Answer: aviary Explanation: aviary explanation a zoological park is the only place you would find a bald eagle.	Choice: rural area Choice: painting
0b9cffbc4f84f9dfef6863914ed86826	Question: Where do tourists go on hikes to take pictures? Answer: waterfall Explanation: beach explanation tourists go on hikes to take pictures	 Choice: disneyland Choice: beach
a7a5bc19e583a17d6111df11802a749d	Question: The athlete was competing in a race and saw the finish line, what did he feel as a result? Answer: adrenaline rush Explanation: adrenaline rush explanation adrenaline rush the athlete was competing in a race and saw the finish line	Choice: increased effort Choice: vain thoughts 
e69f7f7fccff391fdfa145d37bda63d6	Question: Billy tried to arise, but he could not stand from bed. He continued to do what? Answer: lay down Explanation: lay down explanation if you can't stand from bed, you have to sit down.	 Choice: get down Choice: sitting down
e578e1b77bc2db7fdcbdcf580e44d4a7	Question: Who takes forever to pass a bill? Answer: congress Explanation: congress explanation congress takes forever to pass a bill	Choice: wallet Choice: restaurant
138b630be6dd56e6af6a86cf422abafe	Question: John was discarnate.  He needed a body to do what? Answer: incarnate Explanation: incarnate explanation john was discarnate.he needed a body	 Choice: tangible Choice: corporeal
ca19d2cd29de013dd5e466bd23c11223	Question: The person had always assumed, but discovering the truth came as a what? Answer: shock Explanation: shock explanation a shock is the only way to discover the truth.	Choice: hurt Choice: satisfaction 
9cf4d84594cbb1ea2dbf3c6377c41f66	Question: A shark is stuck in a lake, where does it need to go provided it isn't a bull shark? Answer: saltwater Explanation: saltwater explanation a shark is stuck in a lake,where does it need to go provided it isn't a bull shark	 Choice: atlantic ocean Choice: seawater
00ea6f8c87daf4591a54b2a10e5ae623	Question: The students helped build the backdrop, it was just one of the parts of putting on their little what? Answer: stage show Explanation: stage show explanation the students helped build the backdrop, it was just one of the parts of putting on	Choice: theatre Choice: theater 
83cb475e6a513219278a105c43c18904	Question: Why is a member of the priesthood in a new church advised by friends to start getting in shape? Answer: feel better Explanation: feel better explanation a priest in a new church is advised to get in shape	 Choice: pain Choice: losing weight
1be287ab7a44a9ccc43e96d4aba8876b	Question: Where could you find a monkey, elephant, or zebra enjoying a drink? Answer: amazon basin Explanation: friend's house explanation i consider it the best option because they have to be more true	 Choice: african continent Choice: friend's house
7b355025e2bb5f271e423cfc9348141b	Question: While up in the mountains the locals taught him all the tricks of the fingerboard, he learned the basics of playing the what? Answer: banjo Explanation: banjo explanation a banjo is the only instrument that can be played.	 Choice: guitar Choice: lute
1501d39cfa5be9ac0f6a98545bdd5a92	Question: Where does a person use an expressway to get around quickly? Answer: american city Explanation: american city explanation an expressway is the fastest way to get around.	Choice: eastern united states Choice: michigan 
9f782d67e65a35896c6d03d188fc5d69	Question: What is the opposite of an odd number? Answer: even Explanation: even explanation even is the opposite of an odd number	Choice: expected Choice: habitual 
78782517689d6813c87091c2f646eaa2	Question: Where might a child go who has no home? Answer: orphanage Explanation: orphanage explanation an orphanage is the only place that has a home.	Choice: school Choice: most homes
2c7678dc914b1bf3c156fb3b2e46b89c	Question: The wind was heading one way, and then headed another way, what happened? Answer: change direction Explanation: change direction explanation the wind was heading one way,and then headed another way	Choice: dry hair Choice: blowing hard
f90a5a8785250c39996471075603b10e	Question: What is likely the mood of those going to a party? Answer: happiness Explanation: happiness explanation if you are going to a party, you will likely be happy.	Choice: babies Choice: laughter
00cb1a1cfcb21c5e699c5131e50f9232	Question: The IMAX screen was even bigger than he imagined, it was so big he felt outdoors rather than in a what? Answer: theatre Explanation: theatre explanation the IMAX screen was even bigger than he imagined, it was so big he felt outdoors rather than in a	 Choice: movies Choice: monitor
e18574125d0e2e6588d60ce1390cb805	Question: If you about to go on stage and are dressed in costume you are likely about to be what? Answer: in play Explanation: in play explanation if you go on stage and are dressed in costume you are likely going to be in play.	 Choice: have talent Choice: climb stairs
8e488bdeb73407ee3b5607c5e8199c4c	Question: What is the worst outcome of an injury? Answer: cause death Explanation: cause death explanation the worst outcome of an injury is death.	Choice: become infected Choice: cause bleeding 
1fe48d12b6f6e4e38f4445f3ec60d5c5	Question: What can happen  to someone too sure of their learning? Answer: overconfidence Explanation: overconfidence explanation if someone is too sure of their learning, they are likely to be overconfident.	Choice: growth Choice: knowing more
28802fba0f2598ca7cbe061aac0b0c3e	Question: In what western sate might one find a bald eagle? Answer: colorado Explanation: colorado explanation colorado is the only western sate.	Choice: in washington Choice: canada 
9f2a2f4e612793d201ceae342bcb5c74	Question: Where is the best place to keep personal lettuce? Answer: refrigerator Explanation: refrigerator explanation refrigerator is the best place to keep personal lettuce	Choice: farmer's market Choice: supermarket 
17d32487d5f00accefb995c37af00ff3	Question: What does having to obtain lunch at a restaurant result in? Answer: spending money Explanation: spending money explanation if you have to purchase lunch at a restaurant, you spend money.	 Choice: heartburn Choice: obesity
6ad5dd5efa7e9a4387ea9a24efa45e8b	Question: Where would a clock help you to know when something will get there? Answer: train station Explanation: train station explanation a train station is the only place that would have a clock.	Choice: school room Choice: department store
d26dd1846b63e0f4f2592e93c7c5f25b	Question: Dancing or walking too much will lead to what on your feet? Answer: blisters Explanation: blisters explanation blisters occur when you walk too much	Choice: exhaustion Choice: humiliation 
d3d94c6a27a16683334c181aac80e6e4	Question: Where will you find more than one door? Answer: apartment Explanation: building explanation a building has more than one door.	 Choice: building Choice: wall
9ae1e8c0355bd6db55c102066e63599b	Question: Where is a pack horse likely to work? Answer: dude ranch Explanation: dude ranch explanation dude ranch is the only place where a pack horse would work.	Choice: belmont park Choice: women's literature 
7fd7b6651a49f529561d4d3cd3a7675e	Question: Over-indulgence when having food can lead to what? Answer: getting fat Explanation: getting fat explanation over-indulgence when having food can lead to getting fat	 Choice: eating food Choice: being full
a70207ad013f37c7e88177ab9642666a	Question: The therapist said they needed to work on what, and that just talking to one another is the first step? Answer: communication Explanation: communication explanation the therapist said they needed to work on what, and that just talking to one another is the first step	 Choice: learn Choice: persuaded
7ee15b35ecf3e68f0472ca7003040936	Question: The teen really enjoyed listening to music, it was his way of having what? Answer: fun Explanation: fun explanation the teen really enjoyed listening to music, it was his way of having fun	 Choice: pleasurable Choice: relaxing
5cada6655f048be7d7a8eb302d4c17ba	Question: What is a thing that almost all cars have which can be seen from the outside but cannot be read? Answer: wheels Explanation: license plates explanation license plates are the only thing that can be seen from the outside but cannot be read	Choice: engine Choice: license plates 
de12b5477662ad221911527a68a67a7f	Question: The carpet needed to be calm and and productive, where was it being installed? Answer: office Explanation: office explanation an office is the only place where a carpet would be calm and productive.	 Choice: church Choice: bowling alley
120a6af76efd75ec095c053287a6c937	Question: Sam treasured his freedom.  When he became a POW, he tried to escape from what? Answer: captivity Explanation: communism explanation communism is the only option that he could escape from.	Choice: slavery Choice: communism 
f12c4810f8b165a48def0c6c731fca42	Question: Where are files likely to be hanging? Answer: filing cabinet Explanation: filing cabinet explanation a filing cabinet is where files are likely to be hanging.	Choice: desk drawer Choice: computer 
ae965b05848829852b25fba9eb3f4e9d	Question: Sean liked analyzing information.  He felt that he helped him learn what? Answer: new knowledge Explanation: new knowledge explanation analyzing information is the best way to learn.	Choice: learn more about Choice: discovering truth
eed6eb79b7a6add1247acc463e69c79f	Question: Where would you find a lot of beds? Answer: hospital Explanation: hospital explanation a hospital is the only place that has lots of beds.	Choice: neighbor's house Choice: rest area
0d6cbf7d29a779398bcfbf377a18da3d	Question: What do adults do with their clothing? Answer: dress themselves Explanation: dress themselves explanation adults dress themselves with their clothing	Choice: drink beer Choice: smoke cigarettes 
37743518d3b95c18cc0e820c2eb6175f	Question: Sam's children are rambunctious.  What might they do? Answer: throw things Explanation: throw things explanation sam's children are rambunctious. what might they do?	Choice: play sports Choice: play ball
1154f4c7b861d66ca531bef6ec873e1c	Question: It is a teachers job to help students commit to memory new skills, what is the teachers main job in the classroom to help students do? Answer: learn Explanation: concentrate explanation concentrating is the teachers main job in the classroom to help students do	Choice: memorize Choice: concentrate
0c5b6c3a56055adb4d3ea5fb75fa9de9	Question: Billy was opening a new Deli. He wanted to open it in a place that gets a lot of traffic.  Where might he open it? Answer: shopping center Explanation: shopping center explanation new york city is a place that gets a lot of traffic.	Choice: office building Choice: new york city
60c070068f35cea4ccaa4bd180aa032a	Question: What does a baby do before it can talk? Answer: learn to speak Explanation: learn to speak explanation a baby must learn to speak before it can talk.	 Choice: boy or girl Choice: begin to talk
5cc458ffab4d95c112ccef14ae75504b	Question: Steve was surprised to find an underground map while he was shopping and carrots and paperback books.  Where might he have found it? Answer: super market Explanation: subway station explanation a subway station is the most likely place to find an underground map.	Choice: library Choice: subway station 
1cec2d4bff572da5c02e68c6bfb38fda	Question: Where would works be on the wall? Answer: art show Explanation: labyrinth explanation a labyrinth is the only place where works would be on the wall.	Choice: labyrinth Choice: classroom 
58ec886d01ad2cdf8d68f26ef3c23b66	Question: Where is a good place to keep an eyeglasses case in traffic? Answer: car Explanation: shirt pocket explanation car is a good place to keep an eyeglasses case	 Choice: shirt pocket Choice: drawer
6144796fa9184cd21c7c9f37cdfb96d8	Question: Everybody wants to be the frontman or play guitar in a what? Answer: rock band Explanation: rock band explanation a rock band is the only place you can play guitar.	Choice: concert Choice: music room 
7a8d618dd620820ba308c774a57f76e4_1	Question: The temperature was such that one could see their breath, what was occuring? Answer: drop to zero Explanation: drop to zero explanation the temperature was so high that one could see their breath,what was happening	Choice: heat up Choice: increase
888da53d96f9d0dc625dbdc6c36fd0b8	Question: Where does a lounge lizard likes to hang out? Answer: jazz club Explanation: jazz club explanation lounge lizards like to hang out at jazz clubs.	Choice: rocky places Choice: tropical rainforest 
c1d9072b3649b2f28a03c4f097e9bef9	Question: James picked glass walls because they let more light into the room. Why did they let light in? Answer: clear Explanation: clear explanation glass walls let more light into the room	 Choice: very fragile Choice: recyclable
f8541540ff52e2a9ff2b8fc28b937b82	Question: In a war, the killing ends when every person does what? Answer: dies Explanation: dies explanation a person dies in a war	Choice: going to jail Choice: death of 
3d9b2d52fe19b6132e5347d6955f7c56	Question: Where would you get marble if you do not have any? Answer: store Explanation: store explanation a store is the only place where you can get marble.	 Choice: pouch Choice: game
472be693b4efa16c5dec15286d605576	Question: Where would you be most likely to see a cow? Answer: ranch Explanation: tennessee explanation tennessee is the most likely place to see a cow	Choice: tennessee Choice: switzerland
81f2519c538c5f98271a6e0d206bb100	Question: What kind of store has jewelry and clothing? Answer: department store Explanation: department store explanation a department store has jewelry and clothing.	Choice: safe deposit box Choice: suitcase 
eeab649ee85a514c80f8a4792cf4217e	Question: Billy was a forgiving person.  When Marna confessed to him, she felt what? Answer: great relief Explanation: great relief explanation when a person confesses to him, they feel relief.	 Choice: absolution Choice: redemption
2cd530a071174ab6c2240462aea9a252	Question: If you're reading a good book what has the author done to you? Answer: entertained Explanation: entertained explanation reading a good book has the author done to you?	 Choice: new perspective Choice: understanding
daf73edcf98f1ec78669a5ceb05c3d5a	Question: The sloth heard portuguese being spoken nearby and cowered, where was the sloth? Answer: amazon basin Explanation: amazon basin explanation amazon basin is the only place where portuguese is spoken	Choice: tropical forests Choice: tropical rain forest
b873999cb0e86fc87d2691221c5fe8bd	Question: Optimus Prime isn't just a robot but sentient being, so when men did him wrong he was able to what? Answer: forgive Explanation: forgive explanation a robot is sentient so when men did him wrong he could forgive	 Choice: cherish Choice: love
e3d6b3637ad78c50f48ab6e7c3c4e365	Question: Joe works in an establishment that is filled with stacks of small cardboard boxes with removable lids.  Where does Joe work? Answer: shoe store Explanation: shoe store explanation shoe stores are filled with stacks of small cardboard boxes with removable lids	Choice: back alley Choice: storage area
78cd40e8133d2426ec3089191f36ab8c	Question: The astronaut wanted to find the United States from outer space, so where did he aim his spacecraft? Answer: northern hemisphere Explanation: northern hemisphere explanation the northern hemisphere is the most likely place to find the united states.	Choice: atlas Choice: history book
64b6e39a574a0f475ac116021bdf6c99	Question: Where should you find a school in? Answer: every city Explanation: every city explanation every city has a school	 Choice: community Choice: residential neighborhood
4b299b5e93c9569e4536e9b14ea4cffc	Question: What would you use to find a company? Answer: yellow pages Explanation: yellow pages explanation i consider it the best option because they have to be more true	Choice: armed forces Choice: market place
8026d77bff5813540591c11f5f61462f	Question: If I take my heifer out East, where's a place we might end up? Answer: new hampshire Explanation: new hampshire explanation new hampshire is the only place you might end up.	Choice: texas Choice: county fair 
6b5aeefdbab6486c57cb9d215f31b08b	Question: What could cause a driving car to stop? Answer: run out of gas Explanation: run out of gas explanation running out of gas could cause a driving car to stop	Choice: pollution Choice: on time 
3a64e4fa87a378a16a36b9d22624097e	Question: The robot could do lots of things, but unlike a human when presented with new situations it could not what? Answer: think and reason Explanation: think and reason explanation a robot could not think or reason when presented with new situations.	Choice: torture Choice: have fever 
2538bf598173253cc75f69f26fec493b	Question: Where might someone play with a frisbee? Answer: park Explanation: park explanation a park is the only place where someone could play with a frisbee.	Choice: roof Choice: air 
83be6cbb400bda1ba5871a03b8cbfc29	Question: What causes hard breathing when you are sick Answer: cough Explanation: cough explanation a cough is the only thing that causes hard breathing when you are sick	 Choice: live Choice: sigh
f71f779f8c06b306088009b2f75620a3	Question: The man was happy to be seeing his idea become a reality, and knew his father would be proud, what did he feel in himself? Answer: fulfilling Explanation: fulfilling explanation the man was happy to see his idea become a reality,and knew his father would be proud,what did he feel in himself?	Choice: pain Choice: excitement 
2b4492101f5d1ed83c43e10b407b03c7	Question: What do people do if they do not like each other? Answer: part company Explanation: part company explanation i consider it the best option because they have to be more true	 Choice: commit crimes Choice: go swimming
d6a2e192da96dfb3fd951867e11df8b6	Question: The diamonds were difficult for the prospectors to find, but why is that? Answer: rare Explanation: rare explanation diamonds are rare	Choice: clear Choice: pretty
d086cb1c38433ddb22281d3663bf2c48	Question: John spent an hour in the bath just relaxing.  He enjoyed the sensations of it. He liked doing what? Answer: feeling good Explanation: feeling good explanation deep breathing is the only thing that makes sense.	Choice: deep breathing Choice: fall asleep
5c9736d5a003b31456d47a2466bca6c9	Question: Reaching advantage position in a competitin puts me in what position as compared to others? Answer: superior Explanation: superior explanation i consider it the best option because they have to be better	Choice: determination Choice: skill 
cd0c0ef3b8ce0eb09ff26823f6059be6	Question: He enjoyed the factory work, he liked the idea that he did what for sale? Answer: produce goods Explanation: produce goods explanation a factory worker produces goods for sale.	 Choice: create Choice: earn money
dda305c1634c001aaff2494e57cf57a9	Question: The soldiers raised their rifles toward the invading soldiers with hate, what are they looking to do? Answer: fight enemy Explanation: wage war explanation invading soldiers raise their rifles toward the invading soldiers with hate	Choice: wage war Choice: destroy enemy
f264272065e6b62a196c2fc7d868e597	Question: Jenny answered the telephone because she couldn't stand the ringing. She shouldn't have though, because it wasn't here place.  She was just visiting. Where might she be? Answer: friend's house Explanation: friend's house explanation i consider it the best option because they have to be more true	 Choice: office Choice: hotel
c361861b71b0e5b20e97eaf8a9538728	Question: Old cowboy and indians movies always have a horse, they also usually take place in what region? Answer: american southwest Explanation: american southwest explanation kentucky derby and indians movies always have a horse,they also usually take place in	Choice: kentucky derby Choice: triple crown 
93df4741f10a0bd8795d5fabc435fa12	Question: If you're afraid of spiders what should you avoid owning? Answer: cellar Explanation: cellar explanation if you're afraid of spiders, you should avoid owning a cellar.	Choice: cupboard Choice: meadow 
5fe826d3abab4d913e606866c4c53f09	Question: The local police department decided to set up check points during the holiday, this led to an increase in drunk driving what? Answer: arrests Explanation: arrests explanation the local police department set up check points during the holiday,this led to an increase in drunk driving	Choice: death Choice: getting killed
81c335007d27ccaa50a156d843c6ea26	Question: There's few places where a skyscraper just blends in, a panorama of what dense island is one of them? Answer: manhattan Explanation: manhattan explanation manhattan is a dense island.	Choice: big city Choice: metropolis 
1920e87f7445e9c82137012d57d7a947	Question: what is the goal of going jogging? Answer: lose weight Explanation: lose weight explanation losing weight is the goal of going jogging	Choice: getting tired Choice: heavy breathing 
4bd46241878085e2fa8c4f4eb9d6e510	Question: What is likely to run high when two people are competing against each other? Answer: emotions Explanation: emotions explanation emotions run high when two people are competing	Choice: encouraging Choice: frustration
75d1d5ba15c010637bfab92ee9070af6	Question: Where would you put your change if you plan to use it soon and you are not a man? Answer: purse Explanation: purse explanation a purse is the only place you would put your change.	Choice: pocket Choice: jar 
48fba4f6988570806894ff0a6199bb5d	Question: What would you do if you have curiosity about a new show? Answer: use television Explanation: use television explanation if you have curiosity about a new show, you would use television	 Choice: find truth Choice: design software
e73eef2f0c00ec5e10fb83c3b0377712	Question: Where would a person go for a wound that wasn't urgent? Answer: hospital Explanation: emergency room explanation an emergency room is the only place a person would go for a wound that wasn't urgent.	Choice: emergency room Choice: injured person
f30bd841bc3f34abaff1a047de7ce1e2	Question: Where would you find a trash can while enjoying the great outdoors? Answer: park Explanation: alley explanation an alley is the only place you would find a trash can while enjoying the great outdoors	Choice: alley Choice: water cooler 
1c3dc7b9daddd1dd2d025a7e73e9c363	Question: They wanted to build a new entertainment complex down town, but the costs were doing what to the budget? Answer: destroying Explanation: destroying explanation the cost of building a new entertainment complex down town is going to be too high	 Choice: demolition Choice: tear down
0577abb9eecb50a74ee9dbb7c5544c8c	Question: I'm naked in the snow.  I need some method of getting warm.  What mightI try? Answer: starting fire Explanation: starting fire explanation if you're naked in the snow, you need to start a fire.	Choice: increase of temperature Choice: feeling comfortable 
c8f33bfe1341c35e69850e4756651cf9	Question: The drugged college kid was pondering life, he felt like he was in a big what? Answer: void Explanation: void explanation drugged college kid was pondering life,he felt like he was in a big what	Choice: coma Choice: death 
0350d9f658e138204aee3cac3c07271a	Question: What the final step for a farmer after making things grow? Answer: harvesting Explanation: harvesting explanation harvesting is the final step for a farmer after making things grow	Choice: blooms Choice: flowering 
ea94bcda83742dff9c9e33251303d995	Question: What are two people likely to do that three will not do? Answer: make babies Explanation: make babies explanation two people likely to do that three will not do	Choice: go hiking Choice: group objects 
c31a6de18b329ea22bc765426a48f659	Question: If you cannot see a cloud because it is too dark, what can you distinguish? Answer: night or day Explanation: night or day explanation if you cannot see a cloud because it is too dark, what can you distinguish?	Choice: atmosphere Choice: weather report
282e0ba7c04cf488eeeb059aa8f2ad57	Question: What group may be one of the few where playing the bugle has a big role? Answer: military band Explanation: military band explanation playing the bugle has a big role in military bands	Choice: music store Choice: military base 
503847f8410ce5dfa13eab81bbfe7bcc	Question: Where would you find a monitor wall that is used for watching moving lines? Answer: hospital Explanation: studios explanation studios is the only place where you would find a monitor wall that is used for watching moving lines	Choice: department store Choice: studios 
3048237ee8d4f91dd578c9294d420ac4	Question: John didn't have to ride his bike.  He did it for only one reason. What reason is that? Answer: enjoyment Explanation: enjoyment explanation i consider it the best option because they have to be more true	 Choice: thirst Choice: fatigue
5de6b21b4e37e39e87e085d2454d3237	Question: If a human wants to be in a warm place, where is a good place to be? Answer: mexico Explanation: mexico explanation mexico is a warm place.	 Choice: battle Choice: doctor
22af5196ecedf422b22633a968e0c24b	Question: Between each customer some times a waiter is required to do what? Answer: set table Explanation: serve food explanation a waiter serves food between customers.	Choice: present bill Choice: serve food
c516476830399fd695eccb747a0e63f0	Question: What is something you do  in a bank? Answer: make payments Explanation: make payments explanation making payments is the only thing you do in a bank.	Choice: make noise Choice: make time
2493dc44998db263d203b440ba11e8f9	Question: Where is a suitcase stored while a person travels by air? Answer: baggage compartment Explanation: baggage compartment explanation a suitcase can only be stored in a baggage compartment.	 Choice: cargo hold Choice: movie
c20f4bfe27a5a32ee0375a969b5059e3	Question: What are you likely to see on Independence Day? Answer: fireworks display Explanation: fireworks display explanation fireworks are the only thing that you will see on Independence Day.	Choice: landmine Choice: army 
32d5b7fcae24f0d4871cfb219c5a4b47_1	Question: The day was over and the teeth filled, the dentist had to put all his metal what away? Answer: instruments Explanation: instruments explanation the dentist had to put all his metal instruments away	Choice: junkyard Choice: ore
f36489668c28b26c0cdbc56cec1db27b	Question: The accelerator was controller via a hand throttle, and the foot pedals controlled the steering in the small what? Answer: airplane Explanation: airplane explanation an airplane has a hand throttle and the foot pedals control the steering.	 Choice: fuel system Choice: car
9854d00ee6151e2f5638c6df20e7ac28	Question: What could happen after going to bed that could be either good or bad? Answer: good sleep Explanation: feeling refreshed explanation when you go to bed, you feel refreshed.	Choice: might dream Choice: feeling refreshed
8f244f12f21de1457cff0b51ea4486c2	Question: The person was quite sure how to express his thought with proper language, he didn't know how to what? Answer: word sentence Explanation: word sentence explanation i consider it the best option because they have to be more true	Choice: own animal Choice: study literature
32987d85718ce4612bc262f42d627699	Question: The lab results had been compiled, the scientist began analysing the data because he wanted what? Answer: better understanding Explanation: better understanding explanation the scientist wanted to be enlightened.	Choice: enlightened Choice: headache
0cf2e51f2f7617800a6608b96fc423c1	Question: Every person would get along in a what? Answer: perfect world Explanation: perfect world explanation everyone would get along in a perfect world	Choice: eat well Choice: live comfortably
5ebc409899c96bf265ec00b5d4a760ea	Question: The turkey needed to be kept unspoiled, what is the full name of a useful impelement in this situation? Answer: refrigerator Explanation: refrigerator explanation a refrigerator is the only option that would be used to keep a turkey unspoiled.	Choice: oven Choice: fridge 
2ca72cbb8f7c16ad680e55a409947a0c	Question: What would dogs do if there are no intruders nearby? Answer: sleep soundly Explanation: sleep soundly explanation if there are no intruders nearby, dogs would go outside.	 Choice: many colours Choice: go outside
a924770a5436facb7d9796b03ac446d6	Question: Alabama has to consider a hurricane once in awhile as it is one of the whats? Answer: gulf states Explanation: gulf states explanation the gulf states have hurricanes.	 Choice: united states Choice: deep south
681d26c7bc4f852d148b398f40db55c4	Question: Creating art fulfilled me, what else did it give me therefor? Answer: feeling of accomplishment Explanation: feeling of accomplishment explanation i consider it the best option because they have to be more true	 Choice: work of art Choice: strong emotion
506c81d0019b0cbb668d9d90181ecc5f	Question: Someone is putting is carpeting that can handle shoes and heavy foot traffic, where is it being installed? Answer: gym Explanation: gym explanation a gym is the only place that can handle heavy foot traffic.	Choice: houses Choice: bedroom 
c0fc0bd0be393b390cf2bbb2a58af3b6	Question: What is a negative consequence of learning about the world? Answer: loss of innocence Explanation: loss of innocence explanation learning about the world is a negative consequence.	Choice: anger Choice: confusion 
22fc65e05494387b91f06a371a352be8	Question: Though its intentions are for the people, freedom often finds itself cast aside under many historical examples of what? Answer: communism Explanation: communism explanation communism is the only historical example of freedom.	Choice: captivity Choice: slavery 
f38b17e2ea4b75eb43d9e0c168c7fd50	Question: what do you do before going to party? Answer: get drunk Explanation: enjoy yourself explanation enjoying yourself is the only thing that you do before going to a party.	Choice: having sex Choice: enjoy yourself 
3b27601a2c736dbe10fdbbfd3f67dd91	Question: Where can you learn about a ferret with special abilities far beyond normal ferrets? Answer: comic book Explanation: comic book explanation ferrets have special abilities	 Choice: north carolina Choice: out of doors
1d9db8908c3e99f3b1c86ad1716045be	Question: Where would the heifer go to join her herd? Answer: cow pasture Explanation: cow pasture explanation cow pasture would the heifer go to join herd?	Choice: barnyard Choice: dairy farm
ff15c499b34d66b576a54d6a411548fc	Question: How are people not likely to find those always holding  a remote? Answer: companionable Explanation: companionable explanation people are not likely to find those always holding a remote	Choice: likely Choice: attached 
3d5d5525e5b836f8bbe4008e1eafa7fa	Question: Dan wondered where those ball bearings came from.  Ball bearings are used in what sort of thing? Answer: machines Explanation: machines explanation ball bearings are used in machines	Choice: church Choice: can 
a14f9b20745fe43422438698c88f89d7	Question: A tabby cat might be found laying where? Answer: lap Explanation: lap explanation a tabby cat might be found laying in an alley	 Choice: alley Choice: home
808531b06c737156d303780c62c5f32f	Question: What's a good game activity for two children to do together? Answer: play chess Explanation: play chess explanation playing chess is a good game activity for two children to do together	 Choice: watch television Choice: listen to music
4c278d6d82e0a508b7ba3cb44ba5f10b	Question: When you're driving you're what from place to place? Answer: moving Explanation: moving explanation you're moving from place to place	 Choice: traffic jams Choice: transportation
b743d4dc62cfc3678786d028585f7f89	Question: What does an animal do when it becomes old? Answer: feel pain Explanation: live long explanation if an animal is old, it will need to live long.	Choice: eating Choice: live long 
970ee4636bf9657c8ad6e87a91319e65	Question: I'm tired of holding this lamp, where might I place it? Answer: table Explanation: table explanation table is the only place that would hold a lamp.	Choice: desktop Choice: house 
f16acf588a6a21f64ba7fe8edb8cb491	Question: Where would you likely find male alcoholics on a college campus? Answer: fraternity house Explanation: fraternity house explanation a fraternity house is the only place you would find male alcoholics on a college campus	 Choice: liquor store Choice: bar
14a3bf7edac8108639194b53f687a318	Question: The man was still up at 2:30 am, so he was using the television, what was he hoping he would accomplish? Answer: falling asleep Explanation: falling asleep explanation the man was still up at 2:30 am, so he was using the television	Choice: laziness Choice: boredom
f3cce10967ba62bf096b4eac519821bd	Question: If you have trouble beginning work you're suffering from what? Answer: procrastination Explanation: procrastination explanation procrastination is the only thing that causes you to have trouble starting work.	Choice: tiredness Choice: sitting down
e491a96593d6da606fb25ec588e370f7	Question: She got a snack and drink and laid back in her chaise lounge, the day was finally over and she could just read book and what? Answer: get comfortable Explanation: learn to read explanation the day was finally over and she could just read book	 Choice: open up Choice: learn to read
7056e96e868c41ea64b83d64ca04a17a	Question: What could happen after driving car that does not involve pain? Answer: getting tired Explanation: getting tired explanation i consider it the best option because they have to be more true	 Choice: backache Choice: automobile accidents
b01305aac4d0a2ebafa4fc943c5fd418	Question: James went into his office at city hall.  What type of building is this? Answer: public building Explanation: tall building explanation city hall is a tall building.	Choice: tall building Choice: skyscraper 
1f89c2929122a1d75981d85c41df9ca0	Question: A person is alone in the woods and wounded, what should he do? Answer: doctor himself Explanation: amount to nothing explanation a person is alone in the woods and wounded,what should he do	 Choice: amount to nothing Choice: visit relatives
c755c07571e214f65d004473ad230882	Question: He made the tower cake very rigid, this made it easier to balance it while doing what? Answer: moving Explanation: moving explanation if you are moving, it would be easier to balance it.	Choice: flexible Choice: compromising
80c6306161713d6dfa17e867c5a45f49	Question: What becomes wet and dangerous when it rains? Answer: street Explanation: seattle explanation seattle becomes wet and dangerous when it rains	Choice: air Choice: seattle
ce99bfa8369e019a5085d2dd68c4be8e	Question: If I wanted to work a crossword puzzle, where might I find one? Answer: newspaper Explanation: toy store explanation a toy store is the only place you would find a crossword puzzle.	Choice: toy shop Choice: toy store 
a6b69b97b74a9dc1d77229c4dadb5689	Question: A person had run all day and felt tired, what did they need? Answer: time to rest Explanation: time to rest explanation running all day and feeling tired,what did they need?	Choice: intellectual stimulation Choice: look beautiful
c2fef616e29b3c969758596a52ac9246	Question: John spent too much money buying products for his swollen testicles.  He did so because he was feeling what? Answer: agony Explanation: agony explanation john spent too much money buying products for his swollen testicles.he did so because he was feeling	Choice: bankruptcy Choice: owning 
6ea2079278a5fc8c0d69c25dddb513e0	Question: Lance spotted a wet beaver in the river.  Where might have lance been? Answer: countryside Explanation: countryside explanation countryside is the only place that might have lance been.	Choice: australia Choice: dictionary
ac9981d360642c5fb0b27729df68d182	Question: Ones and zeroes are how computers do everything, you could say they simply what? Answer: do arithmetic Explanation: do arithmetic explanation ones and zeroes are how computers do everything	Choice: multitask Choice: share files 
9b27d13d047d1023997c112176b58d5e	Question: What colors are in the RBG model? Answer: red green Explanation: red green explanation red is the only color in the RBG model.	 Choice: orange red Choice: red yellow
3d0f8824ea83ddcc9ab03055658b89d3	Question: The forgotten leftovers had gotten quite old, he found it covered in mold in the back of his what? Answer: refrigerator Explanation: refrigerator explanation a refrigerator is the only place that can be covered in mold	Choice: carpet Choice: fridge
